CRF++: Yet Another CRF Tool Kit
Copyright (C) 2005-2013 Taku Kudo, All rights reserved.

reading training data: 100.. 200.. 300.. 400.. 500.. 600.. 700.. 800.. 900.. 1000.. 1100.. 1200.. 1300.. 1400.. 1500.. 1600.. 1700.. 1800.. 1900.. 2000.. 2100.. 2200.. 2300.. 2400.. 2500.. 2600.. 2700.. 2800.. 2900.. 3000.. 3100.. 3200.. 3300.. 3400.. 3500.. 3600.. 3700.. 3800.. 3900.. 4000.. 4100.. 4200.. 4300.. 4400.. 4500.. 4600.. 4700.. 4800.. 4900.. 5000.. 5100.. 5200.. 5300.. 5400.. 5500.. 5600.. 5700.. 5800.. 5900.. 6000.. 6100.. 6200.. 6300.. 6400.. 6500.. 6600.. 6700.. 6800.. 6900.. 7000.. 7100.. 7200.. 7300.. 7400.. 7500.. 7600.. 7700.. 7800.. 7900.. 8000.. 8100.. 8200.. 8300.. 8400.. 8500.. 8600.. 8700.. 8800.. 8900.. 9000.. 9100.. 9200.. 9300.. 9400.. 9500.. 9600.. 9700.. 9800.. 9900.. 10000.. 10100.. 10200.. 10300.. 10400.. 10500.. 10600.. 10700.. 10800.. 10900.. 11000.. 11100.. 11200.. 11300.. 11400.. 11500.. 11600.. 11700.. 11800.. 11900.. 12000.. 12100.. 12200.. 12300.. 12400.. 12500.. 12600.. 12700.. 12800.. 12900.. 13000.. 13100.. 13200.. 13300.. 13400.. 13500.. 13600.. 13700.. 13800.. 13900.. 14000.. 14100.. 14200.. 14300.. 14400.. 14500.. 14600.. 14700.. 14800.. 14900.. 15000.. 15100.. 15200.. 15300.. 15400.. 15500.. 
Done!16.26 s

Number of sentences: 15586
Number of features:  1528756
Number of thread(s): 8
Freq:                4
eta:                 0.00010
C:                   3.00000
shrinking size:      20
iter=215 terr=0.00035 serr=0.01315 act=1528756 obj=3891.88075 diff=0.00084
iter=216 terr=0.00034 serr=0.01277 act=1528756 obj=3888.59589 diff=0.00084
iter=217 terr=0.00034 serr=0.01296 act=1528756 obj=3887.07078 diff=0.00039
iter=218 terr=0.00033 serr=0.01251 act=1528756 obj=3882.59801 diff=0.00115
iter=219 terr=0.00033 serr=0.01264 act=1528756 obj=3876.63363 diff=0.00154
iter=220 terr=0.00038 serr=0.01412 act=1528756 obj=3893.86485 diff=0.00444
iter=221 terr=0.00034 serr=0.01296 act=1528756 obj=3874.51931 diff=0.00497
iter=222 terr=0.00033 serr=0.01270 act=1528756 obj=3871.99698 diff=0.00065
iter=223 terr=0.00033 serr=0.01264 act=1528756 obj=3870.57472 diff=0.00037
iter=224 terr=0.00033 serr=0.01251 act=1528756 obj=3868.65435 diff=0.00050
iter=225 terr=0.00033 serr=0.01290 act=1528756 obj=3865.50613 diff=0.00081
iter=226 terr=0.00032 serr=0.01238 act=1528756 obj=3861.01754 diff=0.00116
iter=227 terr=0.00031 serr=0.01219 act=1528756 obj=3858.81664 diff=0.00057
iter=228 terr=0.00031 serr=0.01232 act=1528756 obj=3857.30687 diff=0.00039
iter=229 terr=0.00032 serr=0.01225 act=1528756 obj=3853.74250 diff=0.00092
iter=230 terr=0.00032 serr=0.01213 act=1528756 obj=3853.28022 diff=0.00012
iter=231 terr=0.00032 serr=0.01206 act=1528756 obj=3851.15190 diff=0.00055
iter=232 terr=0.00032 serr=0.01206 act=1528756 obj=3848.88679 diff=0.00059
iter=233 terr=0.00033 serr=0.01232 act=1528756 obj=3841.69603 diff=0.00187
iter=234 terr=0.00033 serr=0.01264 act=1528756 obj=3842.19011 diff=0.00013
iter=235 terr=0.00032 serr=0.01206 act=1528756 obj=3840.36643 diff=0.00047
iter=236 terr=0.00032 serr=0.01238 act=1528756 obj=3837.98667 diff=0.00062
iter=237 terr=0.00032 serr=0.01238 act=1528756 obj=3835.35864 diff=0.00068
iter=238 terr=0.00033 serr=0.01258 act=1528756 obj=3833.35342 diff=0.00052
iter=239 terr=0.00033 serr=0.01270 act=1528756 obj=3847.49120 diff=0.00369
iter=240 terr=0.00033 serr=0.01277 act=1528756 obj=3832.42262 diff=0.00392
iter=241 terr=0.00032 serr=0.01225 act=1528756 obj=3830.44236 diff=0.00052
iter=242 terr=0.00031 serr=0.01206 act=1528756 obj=3828.12599 diff=0.00060
iter=243 terr=0.00031 serr=0.01213 act=1528756 obj=3826.23270 diff=0.00049
iter=244 terr=0.00031 serr=0.01193 act=1528756 obj=3822.36095 diff=0.00101
iter=245 terr=0.00033 serr=0.01245 act=1528756 obj=3823.94613 diff=0.00041
iter=246 terr=0.00032 serr=0.01225 act=1528756 obj=3819.12698 diff=0.00126
iter=247 terr=0.00032 serr=0.01200 act=1528756 obj=3816.12087 diff=0.00079
iter=248 terr=0.00031 serr=0.01174 act=1528756 obj=3814.57019 diff=0.00041
iter=249 terr=0.00031 serr=0.01181 act=1528756 obj=3813.15206 diff=0.00037
iter=250 terr=0.00030 serr=0.01155 act=1528756 obj=3811.83051 diff=0.00035
iter=251 terr=0.00030 serr=0.01168 act=1528756 obj=3808.87504 diff=0.00078
iter=252 terr=0.00030 serr=0.01136 act=1528756 obj=3806.60514 diff=0.00060
iter=253 terr=0.00029 serr=0.01110 act=1528756 obj=3814.70567 diff=0.00213
iter=254 terr=0.00030 serr=0.01136 act=1528756 obj=3805.77036 diff=0.00234
iter=255 terr=0.00030 serr=0.01148 act=1528756 obj=3803.94330 diff=0.00048
iter=256 terr=0.00029 serr=0.01136 act=1528756 obj=3802.82233 diff=0.00029
iter=257 terr=0.00029 serr=0.01116 act=1528756 obj=3801.47194 diff=0.00036
iter=258 terr=0.00028 serr=0.01104 act=1528756 obj=3799.78726 diff=0.00044
iter=259 terr=0.00028 serr=0.01097 act=1528756 obj=3798.50140 diff=0.00034
iter=260 terr=0.00028 serr=0.01091 act=1528756 obj=3797.08086 diff=0.00037
iter=261 terr=0.00028 serr=0.01091 act=1528756 obj=3796.13451 diff=0.00025
iter=262 terr=0.00027 serr=0.01071 act=1528756 obj=3792.87526 diff=0.00086
iter=263 terr=0.00027 serr=0.01059 act=1528756 obj=3792.09645 diff=0.00021
iter=264 terr=0.00028 serr=0.01078 act=1528756 obj=3788.08038 diff=0.00106
iter=265 terr=0.00028 serr=0.01091 act=1528756 obj=3786.16761 diff=0.00050
iter=266 terr=0.00027 serr=0.01065 act=1528756 obj=3786.24973 diff=0.00002
iter=267 terr=0.00027 serr=0.01071 act=1528756 obj=3784.94670 diff=0.00034
iter=268 terr=0.00027 serr=0.01046 act=1528756 obj=3782.89027 diff=0.00054
iter=269 terr=0.00027 serr=0.01059 act=1528756 obj=3782.08426 diff=0.00021
iter=270 terr=0.00027 serr=0.01065 act=1528756 obj=3781.05814 diff=0.00027
iter=271 terr=0.00027 serr=0.01065 act=1528756 obj=3780.20761 diff=0.00022
iter=272 terr=0.00027 serr=0.01059 act=1528756 obj=3777.52437 diff=0.00071
iter=273 terr=0.00027 serr=0.01033 act=1528756 obj=3780.19151 diff=0.00071
iter=274 terr=0.00026 serr=0.01014 act=1528756 obj=3776.72127 diff=0.00092
iter=275 terr=0.00027 serr=0.01039 act=1528756 obj=3775.13599 diff=0.00042
iter=276 terr=0.00027 serr=0.01059 act=1528756 obj=3774.27569 diff=0.00023
iter=277 terr=0.00027 serr=0.01046 act=1528756 obj=3773.20239 diff=0.00028
iter=278 terr=0.00027 serr=0.01046 act=1528756 obj=3772.41990 diff=0.00021
iter=279 terr=0.00027 serr=0.01039 act=1528756 obj=3771.89957 diff=0.00014
iter=280 terr=0.00027 serr=0.01039 act=1528756 obj=3771.24272 diff=0.00017
iter=281 terr=0.00026 serr=0.01027 act=1528756 obj=3769.80647 diff=0.00038
iter=282 terr=0.00027 serr=0.01033 act=1528756 obj=3796.64036 diff=0.00712
iter=283 terr=0.00026 serr=0.01020 act=1528756 obj=3769.39308 diff=0.00718
iter=284 terr=0.00026 serr=0.01020 act=1528756 obj=3768.19135 diff=0.00032
iter=285 terr=0.00026 serr=0.01020 act=1528756 obj=3767.15146 diff=0.00028
iter=286 terr=0.00026 serr=0.01001 act=1528756 obj=3766.33573 diff=0.00022
iter=287 terr=0.00025 serr=0.00988 act=1528756 obj=3765.36661 diff=0.00026
iter=288 terr=0.00025 serr=0.00962 act=1528756 obj=3764.80323 diff=0.00015
iter=289 terr=0.00026 serr=0.00994 act=1528756 obj=3765.91277 diff=0.00029
iter=290 terr=0.00025 serr=0.00956 act=1528756 obj=3764.38024 diff=0.00041
iter=291 terr=0.00025 serr=0.00975 act=1528756 obj=3763.81877 diff=0.00015
iter=292 terr=0.00025 serr=0.00982 act=1528756 obj=3763.24210 diff=0.00015
iter=293 terr=0.00025 serr=0.00969 act=1528756 obj=3762.54845 diff=0.00018
iter=294 terr=0.00025 serr=0.00969 act=1528756 obj=3761.61271 diff=0.00025
iter=295 terr=0.00024 serr=0.00962 act=1528756 obj=3760.60043 diff=0.00027
iter=296 terr=0.00025 serr=0.00982 act=1528756 obj=3760.05822 diff=0.00014
iter=297 terr=0.00025 serr=0.00975 act=1528756 obj=3759.11489 diff=0.00025
iter=298 terr=0.00025 serr=0.00982 act=1528756 obj=3758.78658 diff=0.00009
iter=299 terr=0.00024 serr=0.00956 act=1528756 obj=3757.99476 diff=0.00021
iter=300 terr=0.00024 serr=0.00962 act=1528756 obj=3757.34130 diff=0.00017
iter=301 terr=0.00025 serr=0.00962 act=1528756 obj=3756.33897 diff=0.00027
iter=302 terr=0.00027 serr=0.00994 act=1528756 obj=3760.24692 diff=0.00104
iter=303 terr=0.00025 serr=0.00956 act=1528756 obj=3755.68708 diff=0.00121
iter=304 terr=0.00025 serr=0.00962 act=1528756 obj=3756.46479 diff=0.00021
iter=305 terr=0.00024 serr=0.00950 act=1528756 obj=3755.09386 diff=0.00036
iter=306 terr=0.00025 serr=0.00950 act=1528756 obj=3754.38913 diff=0.00019
iter=307 terr=0.00025 serr=0.00950 act=1528756 obj=3754.14180 diff=0.00007
iter=308 terr=0.00024 serr=0.00943 act=1528756 obj=3753.76818 diff=0.00010
iter=309 terr=0.00025 serr=0.00950 act=1528756 obj=3753.02445 diff=0.00020
iter=310 terr=0.00025 serr=0.00962 act=1528756 obj=3751.66301 diff=0.00036
iter=311 terr=0.00026 serr=0.00969 act=1528756 obj=3756.44116 diff=0.00127
iter=312 terr=0.00025 serr=0.00950 act=1528756 obj=3751.54501 diff=0.00130
iter=313 terr=0.00025 serr=0.00962 act=1528756 obj=3751.26242 diff=0.00008
iter=314 terr=0.00025 serr=0.00962 act=1528756 obj=3750.80258 diff=0.00012
iter=315 terr=0.00025 serr=0.00962 act=1528756 obj=3750.47763 diff=0.00009
iter=316 terr=0.00025 serr=0.00962 act=1528756 obj=3750.29240 diff=0.00005
iter=317 terr=0.00024 serr=0.00937 act=1528756 obj=3749.27872 diff=0.00027
iter=318 terr=0.00024 serr=0.00924 act=1528756 obj=3748.82355 diff=0.00012
iter=319 terr=0.00024 serr=0.00924 act=1528756 obj=3748.44389 diff=0.00010
iter=320 terr=0.00024 serr=0.00930 act=1528756 obj=3748.27352 diff=0.00005
iter=321 terr=0.00024 serr=0.00930 act=1528756 obj=3748.14122 diff=0.00004
iter=322 terr=0.00024 serr=0.00924 act=1528756 obj=3747.89558 diff=0.00007

Done!1529.01 s

